timestamp,session_id,function,phase,duration_sec
2025-11-17 01:45:09.812870,jl8f7k,websocket_endpoint,receive,0.000998
2025-11-17 01:45:09.813869,jl8f7k,websocket_endpoint,receive,0.144127
2025-11-17 01:45:09.977629,jl8f7k,websocket_endpoint,receive,0.003001
2025-11-17 01:45:09.980631,jl8f7k,client,update_english,0.009002
2025-11-17 01:45:09.958995,jl8f7k,punctuate,update_punctuated,0.03264
2025-11-17 01:45:09.993637,jl8f7k,websocket_endpoint,receive,0.0
2025-11-17 01:45:09.998657,jl8f7k,websocket_endpoint,receive,0.0
2025-11-17 01:45:14.985577,jl8f7k,websocket_endpoint,receive,0.001041
2025-11-17 01:45:14.987586,jl8f7k,websocket_endpoint,receive,0.001001
2025-11-17 01:45:14.989636,jl8f7k,websocket_endpoint,receive,0.000947
2025-11-17 01:45:20.011606,jl8f7k,websocket_endpoint,receive,0.001055
2025-11-17 01:45:20.012660,jl8f7k,websocket_endpoint,receive,0.001004
2025-11-17 01:45:20.014666,jl8f7k,websocket_endpoint,receive,0.0
2025-11-17 01:45:08.288933,jl8f7k,websocket_endpoint,receive,14.964011
2025-11-17 01:45:23.253918,jl8f7k,client,update_english,0.009403
2025-11-17 01:45:25.037396,jl8f7k,websocket_endpoint,receive,0.001038
2025-11-17 01:45:25.039382,jl8f7k,websocket_endpoint,receive,0.20659
2025-11-17 01:45:25.268422,jl8f7k,websocket_endpoint,receive,0.003002
2025-11-17 01:45:25.271424,jl8f7k,client,update_english,0.008999
2025-11-17 01:45:25.247117,jl8f7k,punctuate,update_punctuated,0.036345
2025-11-17 01:45:25.284422,jl8f7k,websocket_endpoint,receive,0.0
2025-11-17 01:45:25.288425,jl8f7k,websocket_endpoint,receive,0.0
2025-11-17 01:45:23.263320,jl8f7k,websocket_endpoint,receive,4.704947
2025-11-17 01:45:27.969257,jl8f7k,client,update_english,0.009325
2025-11-17 01:45:30.264069,jl8f7k,websocket_endpoint,receive,0.000966
2025-11-17 01:45:30.265066,jl8f7k,websocket_endpoint,receive,0.252158
2025-11-17 01:45:30.529900,jl8f7k,websocket_endpoint,receive,0.0021
2025-11-17 01:45:30.533000,jl8f7k,client,update_english,0.01219
2025-11-17 01:45:30.518223,jl8f7k,punctuate,update_punctuated,0.027969
2025-11-17 01:45:30.547229,jl8f7k,websocket_endpoint,receive,0.0
2025-11-17 01:45:30.551727,jl8f7k,websocket_endpoint,receive,0.0
2025-11-17 01:45:35.539673,jl8f7k,websocket_endpoint,receive,0.001049
2025-11-17 01:45:35.540722,jl8f7k,websocket_endpoint,receive,0.000999
2025-11-17 01:45:35.541721,jl8f7k,websocket_endpoint,receive,0.000997
2025-11-17 01:45:27.979587,jl8f7k,websocket_endpoint,receive,11.268937
2025-11-17 01:45:39.249536,jl8f7k,client,update_english,0.011935
2025-11-17 01:45:40.563861,jl8f7k,websocket_endpoint,receive,0.001008
2025-11-17 01:45:40.564869,jl8f7k,websocket_endpoint,receive,0.264394
2025-11-17 01:45:40.840336,jl8f7k,websocket_endpoint,receive,0.002
2025-11-17 01:45:40.842336,jl8f7k,client,update_english,0.007001
2025-11-17 01:45:40.830333,jl8f7k,punctuate,update_punctuated,0.021003
2025-11-17 01:45:40.851336,jl8f7k,websocket_endpoint,receive,0.0
2025-11-17 01:45:40.855346,jl8f7k,websocket_endpoint,receive,0.0
2025-11-17 01:45:45.841727,jl8f7k,websocket_endpoint,receive,0.001046
2025-11-17 01:45:45.843770,jl8f7k,websocket_endpoint,receive,0.001002
2025-11-17 01:45:45.844771,jl8f7k,websocket_endpoint,receive,0.0
2025-11-17 01:45:39.262507,jl8f7k,websocket_endpoint,receive,8.91555
2025-11-17 01:45:48.179097,jl8f7k,client,update_english,0.008856
2025-11-17 01:45:50.898934,jl8f7k,websocket_endpoint,receive,0.000997
2025-11-17 01:45:50.900937,jl8f7k,websocket_endpoint,receive,0.276401
2025-11-17 01:45:51.197054,jl8f7k,websocket_endpoint,receive,0.003
2025-11-17 01:45:51.201054,jl8f7k,client,update_english,0.009003
2025-11-17 01:45:51.177338,jl8f7k,punctuate,update_punctuated,0.036717
2025-11-17 01:45:51.219059,jl8f7k,websocket_endpoint,receive,0.0
2025-11-17 01:45:51.223057,jl8f7k,websocket_endpoint,receive,0.0
